admin_area_1,admin_area_2,count,facility_id,indicator_common_id,indicator_id,indicator_label,month,period_id,year
Bangladesh,Chattogram Division,650,C9Dw0lKOS9U,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Mymensingh Division,950,CAKliY1ojog,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Mymensingh Division,736,CAKliY1ojog,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Mymensingh Division,625,CAKliY1ojog,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Mymensingh Division,110,CAKliY1ojog,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Mymensingh Division,96,CAKliY1ojog,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Mymensingh Division,156,CAKliY1ojog,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Mymensingh Division,28,CAKliY1ojog,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Mymensingh Division,28,CAKliY1ojog,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Mymensingh Division,47,CAKliY1ojog,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Mymensingh Division,71,CAKliY1ojog,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Mymensingh Division,84,CAKliY1ojog,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Mymensingh Division,97,CAKliY1ojog,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Mymensingh Division,74,CAKliY1ojog,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Mymensingh Division,85,CAKliY1ojog,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Mymensingh Division,98,CAKliY1ojog,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Mymensingh Division,7858,CAKliY1ojog,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Mymensingh Division,6094,CAKliY1ojog,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Mymensingh Division,8262,CAKliY1ojog,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Mymensingh Division,995,CAKliY1ojog,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Mymensingh Division,780,CAKliY1ojog,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Mymensingh Division,509,CAKliY1ojog,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Dhaka Division,445,CBnp31sG66q,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Dhaka Division,334,CBnp31sG66q,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Dhaka Division,442,CBnp31sG66q,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Dhaka Division,447,CBnp31sG66q,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Dhaka Division,359,CBnp31sG66q,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Dhaka Division,419,CBnp31sG66q,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Khulna Division,410,CDC06k5gxYz,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Khulna Division,405,CDC06k5gxYz,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Khulna Division,345,CDC06k5gxYz,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Khulna Division,217,CDC06k5gxYz,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Khulna Division,128,CDC06k5gxYz,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Khulna Division,208,CDC06k5gxYz,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Khulna Division,3,CDC06k5gxYz,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Khulna Division,9,CDC06k5gxYz,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Khulna Division,112,CDC06k5gxYz,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Khulna Division,32,CDC06k5gxYz,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Khulna Division,28,CDC06k5gxYz,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Khulna Division,32,CDC06k5gxYz,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Khulna Division,45,CDC06k5gxYz,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Khulna Division,7401,CDC06k5gxYz,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Khulna Division,7705,CDC06k5gxYz,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Khulna Division,12061,CDC06k5gxYz,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Khulna Division,180,CDC06k5gxYz,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Khulna Division,524,CDC06k5gxYz,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Khulna Division,391,CDC06k5gxYz,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Rangpur Division,515,CEl5VcgoO4h,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Rangpur Division,453,CEl5VcgoO4h,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Rangpur Division,488,CEl5VcgoO4h,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Rangpur Division,578,CEl5VcgoO4h,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Rangpur Division,467,CEl5VcgoO4h,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Rangpur Division,437,CEl5VcgoO4h,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Chattogram Division,246,CHQ1hqB2srK,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Chattogram Division,199,CHQ1hqB2srK,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Chattogram Division,227,CHQ1hqB2srK,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Chattogram Division,30,CHQ1hqB2srK,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,24,CHQ1hqB2srK,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Chattogram Division,30,CHQ1hqB2srK,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Chattogram Division,19,CHQ1hqB2srK,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,26,CHQ1hqB2srK,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Chattogram Division,38,CHQ1hqB2srK,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Chattogram Division,22,CHQ1hqB2srK,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,19,CHQ1hqB2srK,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Chattogram Division,34,CHQ1hqB2srK,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Chattogram Division,22,CHQ1hqB2srK,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Chattogram Division,19,CHQ1hqB2srK,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Chattogram Division,34,CHQ1hqB2srK,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Chattogram Division,3941,CHQ1hqB2srK,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Chattogram Division,3401,CHQ1hqB2srK,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Chattogram Division,4616,CHQ1hqB2srK,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Chattogram Division,250,CHQ1hqB2srK,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Chattogram Division,200,CHQ1hqB2srK,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Chattogram Division,228,CHQ1hqB2srK,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Dhaka Division,2815,CIYYfHl5kh4,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Dhaka Division,2312,CIYYfHl5kh4,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Dhaka Division,2765,CIYYfHl5kh4,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Dhaka Division,177,CIYYfHl5kh4,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Dhaka Division,171,CIYYfHl5kh4,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Dhaka Division,159,CIYYfHl5kh4,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Dhaka Division,3192,CIYYfHl5kh4,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Dhaka Division,2475,CIYYfHl5kh4,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Dhaka Division,2628,CIYYfHl5kh4,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Barishal Division,305,CImHWxZ9CbD,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Barishal Division,307,CImHWxZ9CbD,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Barishal Division,314,CImHWxZ9CbD,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Barishal Division,122,CImHWxZ9CbD,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Barishal Division,111,CImHWxZ9CbD,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Barishal Division,113,CImHWxZ9CbD,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Barishal Division,56,CImHWxZ9CbD,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Barishal Division,49,CImHWxZ9CbD,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Barishal Division,49,CImHWxZ9CbD,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Barishal Division,28,CImHWxZ9CbD,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Barishal Division,43,CImHWxZ9CbD,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Barishal Division,53,CImHWxZ9CbD,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Barishal Division,45,CImHWxZ9CbD,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Barishal Division,57,CImHWxZ9CbD,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Barishal Division,65,CImHWxZ9CbD,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Barishal Division,8240,CImHWxZ9CbD,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Barishal Division,7243,CImHWxZ9CbD,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Barishal Division,10014,CImHWxZ9CbD,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Barishal Division,304,CImHWxZ9CbD,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Barishal Division,305,CImHWxZ9CbD,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Barishal Division,317,CImHWxZ9CbD,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Dhaka Division,206,CKl2ACNCrZf,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Dhaka Division,167,CKl2ACNCrZf,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Dhaka Division,205,CKl2ACNCrZf,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Dhaka Division,206,CKl2ACNCrZf,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Dhaka Division,167,CKl2ACNCrZf,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Dhaka Division,205,CKl2ACNCrZf,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Sylhet Division,511,CLabDgvXbrP,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Sylhet Division,421,CLabDgvXbrP,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Sylhet Division,381,CLabDgvXbrP,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Sylhet Division,149,CLabDgvXbrP,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Sylhet Division,105,CLabDgvXbrP,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Sylhet Division,105,CLabDgvXbrP,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Sylhet Division,27,CLabDgvXbrP,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Sylhet Division,26,CLabDgvXbrP,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Sylhet Division,26,CLabDgvXbrP,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Sylhet Division,36,CLabDgvXbrP,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Sylhet Division,27,CLabDgvXbrP,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Sylhet Division,27,CLabDgvXbrP,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Sylhet Division,42,CLabDgvXbrP,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Sylhet Division,29,CLabDgvXbrP,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Sylhet Division,29,CLabDgvXbrP,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Sylhet Division,511,CLabDgvXbrP,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Sylhet Division,421,CLabDgvXbrP,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Sylhet Division,364,CLabDgvXbrP,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Sylhet Division,782,CM7hsFdL0DP,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Sylhet Division,791,CM7hsFdL0DP,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Sylhet Division,796,CM7hsFdL0DP,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Sylhet Division,549,CM7hsFdL0DP,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Sylhet Division,552,CM7hsFdL0DP,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Sylhet Division,625,CM7hsFdL0DP,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Sylhet Division,526,CM7hsFdL0DP,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Sylhet Division,578,CM7hsFdL0DP,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Sylhet Division,625,CM7hsFdL0DP,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Sylhet Division,993,CM7hsFdL0DP,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Sylhet Division,1096,CM7hsFdL0DP,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Sylhet Division,1139,CM7hsFdL0DP,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Sylhet Division,91059,CM7hsFdL0DP,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Sylhet Division,62982,CM7hsFdL0DP,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Sylhet Division,81570,CM7hsFdL0DP,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Rajshahi Division,345,CYGrOmxSbVq,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Rajshahi Division,328,CYGrOmxSbVq,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Rajshahi Division,333,CYGrOmxSbVq,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Rajshahi Division,115,CYGrOmxSbVq,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Rajshahi Division,102,CYGrOmxSbVq,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Rajshahi Division,169,CYGrOmxSbVq,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Rajshahi Division,30,CYGrOmxSbVq,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Rajshahi Division,27,CYGrOmxSbVq,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Rajshahi Division,50,CYGrOmxSbVq,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Rajshahi Division,32,CYGrOmxSbVq,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Rajshahi Division,40,CYGrOmxSbVq,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Rajshahi Division,43,CYGrOmxSbVq,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Rajshahi Division,39,CYGrOmxSbVq,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Rajshahi Division,50,CYGrOmxSbVq,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Rajshahi Division,49,CYGrOmxSbVq,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Rajshahi Division,15804,CYGrOmxSbVq,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Rajshahi Division,13252,CYGrOmxSbVq,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Rajshahi Division,16121,CYGrOmxSbVq,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Rajshahi Division,345,CYGrOmxSbVq,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Rajshahi Division,328,CYGrOmxSbVq,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Rajshahi Division,332,CYGrOmxSbVq,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Dhaka Division,759,CbdEiLwNebk,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Dhaka Division,673,CbdEiLwNebk,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Dhaka Division,652,CbdEiLwNebk,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Dhaka Division,776,CbdEiLwNebk,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Dhaka Division,722,CbdEiLwNebk,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Dhaka Division,687,CbdEiLwNebk,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Chattogram Division,25,Cc8EwJfJtne,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,49,Cc8EwJfJtne,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Chattogram Division,46,Cc8EwJfJtne,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Chattogram Division,7,Cc8EwJfJtne,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,25,Cc8EwJfJtne,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Chattogram Division,13,Cc8EwJfJtne,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Chattogram Division,6,Cc8EwJfJtne,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,9,Cc8EwJfJtne,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Chattogram Division,6,Cc8EwJfJtne,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Chattogram Division,9,Cc8EwJfJtne,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Chattogram Division,6,Cc8EwJfJtne,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Dhaka Division,671,CejwC6EalgZ,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
